id,url,time,is_retweet,is_quoted,is_reply,reply_to,text,hashtag,mention,is_video,video_thumb,video_url,media_count,media,media1,media2,media3,media4,link_quoted,username_quoted,media_quoted,media_quoted1,media_quoted2,media_quoted3,media_quoted4,hashtag_quoted,mention_quoted,links_quoted,text_quoted,reply_count,rt_count,love_count
1066002369010327553,https://twitter.com/Cindvia_JKT48/status/1066002369010327553,11:15 PM - 23 Nov 2018,false,false,false,,"selesai kegiatan hari iniii yeeeey  🙆🏻  how was your daaayy??  💘",,,false,,,,,,,,,,,,,,,,,,,,36,37,424
1065819984641683456,https://twitter.com/Cindvia_JKT48/status/1065819984641683456,11:11 AM - 23 Nov 2018,false,false,false,,"11.11 have a good Fri-yay! 
apa nih  #Wish  untuk hari ini?  💕 💕","#Wish",,false,,,,,,,,,,,,,,,,,,,,74,53,562
1065808211117146113,https://twitter.com/Cindvia_JKT48/status/1065808211117146113,10:24 AM - 23 Nov 2018,false,false,false,,"hai haii haaaai~ happy Fri-yay 💘",,,false,,,,,,,,,,,,,,,,,,,,63,53,541
1065662173198741505,https://twitter.com/Cindvia_JKT48/status/1065662173198741505,12:43 AM - 23 Nov 2018,false,false,false,,"bagaimanakah cara menghilangkan kelaparan yang terus melanda... kenapa selalu ingin mam :((",,,false,,,,,,,,,,,,,,,,,,,,115,61,656
1065659870332874752,https://twitter.com/Cindvia_JKT48/status/1065659870332874752,12:34 AM - 23 Nov 2018,false,false,false,,"hahaha maksudnya bagi kue putu ihhhh  😂",,,false,,,,,,,,,,,,,,,,,,,,38,39,471
1065616405813284864,https://twitter.com/Cindvia_JKT48/status/1065616405813284864,9:42 PM - 22 Nov 2018,false,false,false,,"habis kegiatan, sekarang di theater~~~ bagi-bagi putu aku... cekrek cekrek cekrek 😆",,,false,,,,,,,,,,,,,,,,,,,,67,58,626
1065539126785540096,https://twitter.com/Cindvia_JKT48/status/1065539126785540096,4:34 PM - 22 Nov 2018,false,false,false,,"hai  😚",,,false,,,,,,,,,,,,,,,,,,,,134,63,694
1065530123439337472,https://twitter.com/Cindvia_JKT48/status/1065530123439337472,3:59 PM - 22 Nov 2018,false,false,false,,"aku mau share putu aku.  🤗",,,false,,,1,"https://pbs.twimg.com/media/DsmF_vQVAAEDe8z.jpg","https://pbs.twimg.com/media/DsmF_vQVAAEDe8z.jpg",,,,,,,,,,,,,,,153,99,697
1065505222812827648,https://twitter.com/Cindvia_JKT48/status/1065505222812827648,2:20 PM - 22 Nov 2018,false,false,false,,"siang saiaaangggg ❤️ ❤️",,,false,,,,,,,,,,,,,,,,,,,,70,63,611
1065282588699385857,https://twitter.com/Cindvia_JKT48/status/1065282588699385857,11:35 PM - 21 Nov 2018,false,false,false,,"thankyou for todaaay! siapa tadi datang Tadaima Renaichuuu? ❣️",,,false,,,,,,,,,,,,,,,,,,,,43,53,609
1065169080829673472,https://twitter.com/Cindvia_JKT48/status/1065169080829673472,4:04 PM - 21 Nov 2018,false,false,false,,"nanti bertemu di Tadaima Renaichuuu~~ chuu kaya aku  😚",,,false,,,,,,,,,,,,,,,,,,,,59,53,600
1065168463306547200,https://twitter.com/Cindvia_JKT48/status/1065168463306547200,4:02 PM - 21 Nov 2018,false,false,false,,"ih malu ah  😂 😂 😂",,,false,,,,,,,,,,,,,,,,,,,,78,54,662
1065065371974025216,https://twitter.com/Cindvia_JKT48/status/1065065371974025216,9:12 AM - 21 Nov 2018,false,false,false,,"m o r n i n g  ✨",,,false,,,,,,,,,,,,,,,,,,,,80,51,631
1064918867279921153,https://twitter.com/Cindvia_JKT48/status/1064918867279921153,11:30 PM - 20 Nov 2018,false,false,false,,"agak mengantuk ya.... tapi harus semangat terus  😙 😙",,,false,,,,,,,,,,,,,,,,,,,,58,48,560
1064918461715894274,https://twitter.com/Cindvia_JKT48/status/1064918461715894274,11:28 PM - 20 Nov 2018,false,false,false,,"haaaai, hehehe~  🙋🏻",,,false,,,,,,,,,,,,,,,,,,,,59,40,559
1064778503743188992,https://twitter.com/Cindvia_JKT48/status/1064778503743188992,2:12 PM - 20 Nov 2018,false,false,false,,"aku anak bawang 😙 😆",,,false,,,,,,,,,,,,,,,,,,,,124,70,722
1064778335526383616,https://twitter.com/Cindvia_JKT48/status/1064778335526383616,2:11 PM - 20 Nov 2018,false,false,false,,"aku bawang putih, michelle bawang merah  😚   @C_MichelleJKT48",,"C_MichelleJKT48",false,,,,,,,,,,,,,,,,,,,,46,62,580
1064777945531613184,https://twitter.com/Cindvia_JKT48/status/1064777945531613184,2:10 PM - 20 Nov 2018,false,false,true,"S_SiscaJKT48","bawang merah? antagonis laa :(",,,false,,,,,,,,,,,,,,,,,,,,22,25,324
1064717586330316800,https://twitter.com/Cindvia_JKT48/status/1064717586330316800,10:10 AM - 20 Nov 2018,false,false,false,,"10.10  ❣️  good morning 😆",,,false,,,,,,,,,,,,,,,,,,,,75,58,635
1064563268436471808,https://twitter.com/Cindvia_JKT48/status/1064563268436471808,11:57 PM - 19 Nov 2018,false,false,false,,"hari ini aku uts wuwuwuwu, senang  🙋🏻  how was your Mondaaay?  💗",,,false,,,,,,,,,,,,,,,,,,,,66,47,642
1064399052475781121,https://twitter.com/Cindvia_JKT48/status/1064399052475781121,1:04 PM - 19 Nov 2018,false,true,false,,"dede shaniaaa 😭 😭 😭  thankyouuuuu!! aku sedih tapi aku yakin shania akan semakin bersinar... warm huggg!! semangat  🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 ❤️ ❤️ ❤️ ❤️ ❤️",,,false,,,,,,,,,https://twitter.com/shanju/status/1064381080264822784,shanju,"https://pbs.twimg.com/media/DsVw8abV4AASQV7.jpg","https://pbs.twimg.com/media/DsVw8abV4AASQV7.jpg",,,,"","Cindvia_JKT48","","By the way congatulationsss @Cindvia_JKT48 i know that u will always do your best!  ",39,158,869
1064364393121501184,https://twitter.com/Cindvia_JKT48/status/1064364393121501184,10:47 AM - 19 Nov 2018,false,false,false,,"happy Monday 💗 🙋🏻",,,false,,,,,,,,,,,,,,,,,,,,48,49,492
1064362409844830210,https://twitter.com/Cindvia_JKT48/status/1064362409844830210,10:39 AM - 19 Nov 2018,false,false,true,"K_FebiJKT48,A_YoriJKT48","iiii di share doong 😚",,,false,,,,,,,,,,,,,,,,,,,,8,15,126
1064360310566412293,https://twitter.com/Cindvia_JKT48/status/1064360310566412293,10:30 AM - 19 Nov 2018,false,false,true,"A_YoriJKT48,Gabryela_JKT48","hahaha makasih dede aku Yoriiiiiii, cie aku oshinya, Yori vote aku ya kemarin? bercandaa deeh, mana foto kitaaa  😚 ❤️",,,false,,,,,,,,,,,,,,,,,,,,17,20,241
1064359712995430400,https://twitter.com/Cindvia_JKT48/status/1064359712995430400,10:28 AM - 19 Nov 2018,false,false,false,,"masih muda kok aku  😘",,,false,,,,,,,,,,,,,,,,,,,,61,50,511
1064359493025189889,https://twitter.com/Cindvia_JKT48/status/1064359493025189889,10:27 AM - 19 Nov 2018,false,false,false,,"hahaha iyaiya aku ga banyak mikirrrrr  😂 😂  tapi semoga aku bisa melakukan yang terbaik ya ❤️  kenapa ya aku pemikir banget  😅 😅",,,false,,,,,,,,,,,,,,,,,,,,53,60,617
1064358494243966976,https://twitter.com/Cindvia_JKT48/status/1064358494243966976,10:23 AM - 19 Nov 2018,false,false,false,,"maksudku berpikir negatif. tapi bagaimanapun juga, kita semua bertemu melalui group ini, dan berjuang bersama demi group ini... memang tidak semuanya sempurna, oleh karena itu, member, staff dan juga fans, bersama-sama bantu ya ❤️  aku juga butuh pemikiran dari kalian semua ✨",,,false,,,,,,,,,,,,,,,,,,,,50,93,533
1064358270050099202,https://twitter.com/Cindvia_JKT48/status/1064358270050099202,10:22 AM - 19 Nov 2018,false,false,true,"Haruka_NKGW10","hahahah emang gitu kenapa ya  😂  mungkin karena aku suka makan, jadi bahagia kalau makan  😆 😚 😚 😚 😚 😚",,,false,,,,,,,,,,,,,,,,,,,,7,21,224
1064356030786629632,https://twitter.com/Cindvia_JKT48/status/1064356030786629632,10:13 AM - 19 Nov 2018,false,false,true,"Haruka_NKGW10","uwaaa Makaciii Harukaaa 😘 😘 😘  semangat Amiiiiinn, ih aku makan banyaaak tau  😭 💕",,,false,,,,,,,,,,,,,,,,,,,,8,22,191
1064355918064697344,https://twitter.com/Cindvia_JKT48/status/1064355918064697344,10:13 AM - 19 Nov 2018,false,false,true,"Diani_JKT48","makasih ya Dayeniiiiii ❤️ ❤️",,,false,,,,,,,,,,,,,,,,,,,,1,18,189
1064355865057095681,https://twitter.com/Cindvia_JKT48/status/1064355865057095681,10:13 AM - 19 Nov 2018,false,true,false,,"❤️",,,false,,,,,,,,,https://twitter.com/jawapos/status/1063918424672296960,jawapos,"",,,,,"","Cindvia_JKT48","http://jawapos.com/n/259947","Unggul 20 Ribu Suara, @Cindvia_JKT48 Menangi Pemilu ala JKT48 jawapos.com/n/259947",6,39,365
1064355821478273024,https://twitter.com/Cindvia_JKT48/status/1064355821478273024,10:12 AM - 19 Nov 2018,false,true,false,,"wuwuwuu maaci kakak akuuuuuuh love banget!  ❣️ ❣️ ❣️",,,false,,,,,,,,,https://twitter.com/SinkaJ_JKT48/status/1063861387900870657,SinkaJ_JKT48,"https://pbs.twimg.com/media/DsOYQWcUwAAvIy0.jpg,https://pbs.twimg.com/media/DsOYQWxU0AAMtxJ.jpg","https://pbs.twimg.com/media/DsOYQWcUwAAvIy0.jpg","https://pbs.twimg.com/media/DsOYQWxU0AAMtxJ.jpg",,,"","","","Selamat ade akuuhh ratu sousenkyou 2018 hehe  ",9,79,475
1064355658336587776,https://twitter.com/Cindvia_JKT48/status/1064355658336587776,10:12 AM - 19 Nov 2018,false,true,false,,"thankyouuuu! 💕 💕 💕 💕",,,false,,,,,,,,,https://twitter.com/HaiMagazine/status/1063836138056507392,HaiMagazine,"",,,,,"","Cindvia_JKT48","http://hai.grid.id/read/071241934/salip-shani-cindy-yuvia-duduki-peringkat-pertama-pemilihan-member-jkt48","Selamat buat @Cindvia_JKT48  
hai.grid.id/read/071241934",5,39,351
1064355584391016448,https://twitter.com/Cindvia_JKT48/status/1064355584391016448,10:12 AM - 19 Nov 2018,false,false,false,,"terimakasih Erikaaaa! kamu semangat juga yaaa 💘 💘",,,false,,,,,,,,,,,,,,,,,,,,9,17,222
1064355500014284801,https://twitter.com/Cindvia_JKT48/status/1064355500014284801,10:11 AM - 19 Nov 2018,false,true,false,,"terimakasihhhhh 💗 💗 💗 💗 
terimakasih juga selalu ada disetiap moment JKT48 dan interview kita  😆 ❤️",,,false,,,,,,,,,https://twitter.com/dimsdalle/status/1063820531512705025,dimsdalle,"https://pbs.twimg.com/media/DsNzHjVUcAA_c3T.jpg,https://pbs.twimg.com/media/DsNzHivU8AA0eZT.jpg","https://pbs.twimg.com/media/DsNzHjVUcAA_c3T.jpg","https://pbs.twimg.com/media/DsNzHivU8AA0eZT.jpg",,,"","Cindvia_JKT48","","Selamat untuk @Cindvia_JKT48 yang terpilih menjadi nomor 1 di Senbatsu Sousenkyo. Speech yang keren! Semoga mereka yang pernah berbahagia karena JKT48, bisa kembali mendukung JKT48. Kamu keren! ",9,61,417
1064354749992947712,https://twitter.com/Cindvia_JKT48/status/1064354749992947712,10:08 AM - 19 Nov 2018,false,false,true,"uty_bonita,officialJKT48","Utaaaaay makasih yaaaaa ❣️ ❣️ ❣️",,,false,,,,,,,,,,,,,,,,,,,,2,22,171
1064354670401880065,https://twitter.com/Cindvia_JKT48/status/1064354670401880065,10:08 AM - 19 Nov 2018,false,false,true,"ldjuhandar,officialJKT48","kak Lidddddd terimakasihhhhhh 💘 💘 💘 💘",,,false,,,,,,,,,,,,,,,,,,,,2,20,159
1064354571357573120,https://twitter.com/Cindvia_JKT48/status/1064354571357573120,10:07 AM - 19 Nov 2018,false,true,false,,"mohon dukungan dan bantuannya selalu! 💘  
aku tau banyak yang hatinya sudah menjauh dari JKT48, banyak juga yang suka ngomong jahat, tapi kalian pasti punya memory yang indah dengan JKT48... dihati kalian pasti kalian cinta JKT48.  ❤️",,,false,,,,,,,,,https://twitter.com/officialJKT48/status/1063815175910842368,officialJKT48,"https://pbs.twimg.com/media/DsNuP_SUcAAQslA.jpg","https://pbs.twimg.com/media/DsNuP_SUcAAQslA.jpg",,,,"","Cindvia_JKT48","","""JKT48 berada dalam kondisi yang kritis, kami membutuhkan kalian untuk kembali!" kata @Cindvia_JKT48.
 ",72,161,681
1064353871688953856,https://twitter.com/Cindvia_JKT48/status/1064353871688953856,10:05 AM - 19 Nov 2018,false,true,false,,"terimakasih banyak atas semua dukungannya.....  ❤️ ❤️ ❤️ ❤️",,,false,,,,,,,,,https://twitter.com/officialJKT48/status/1063813754721251328,officialJKT48,"",,,,,"","Cindvia_JKT48","","POSISI PERTAMA DIRAIH OLEH @Cindvia_JKT48 DENGAN JUMLAH SUARA >68.000!
INILAH SANG RATU KITA TAHUN INI!
 ",35,62,455
1064148370514599936,https://twitter.com/Cindvia_JKT48/status/1064148370514599936,8:28 PM - 18 Nov 2018,false,false,false,,"thankyou so much!  👸🏻 👸🏻 👸🏻 👸🏻",,,false,,,1,"https://pbs.twimg.com/media/DsSdTG7UcAAIghR.jpg","https://pbs.twimg.com/media/DsSdTG7UcAAIghR.jpg",,,,,,,,,,,,,,,299,1194,4463
1064143402365665281,https://twitter.com/Cindvia_JKT48/status/1064143402365665281,8:08 PM - 18 Nov 2018,false,false,false,,"thankyou so much Jogja!  💗 💗 💗 
senang sekali berada disini kembali, dulu selalu foto didepan welcome to jogja~ kemarin ini naik kereta jadi ngga ada fotonyaa heheh 🙋🏻 #JKT48handshakeJogja","#JKT48handshakeJogja",,false,,,,,,,,,,,,,,,,,,,,40,73,613
1063982165510123520,https://twitter.com/Cindvia_JKT48/status/1063982165510123520,9:28 AM - 18 Nov 2018,false,false,true,"Diani_JKT48","love heheh ^_^",,,false,,,,,,,,,,,,,,,,,,,,7,31,347
1063977244492582912,https://twitter.com/Cindvia_JKT48/status/1063977244492582912,9:08 AM - 18 Nov 2018,false,false,false,,"see youuuu!! 💘 💘",,,false,,,,,,,,,,,,,,,,,,,,44,51,579
1063939040984977408,https://twitter.com/Cindvia_JKT48/status/1063939040984977408,6:36 AM - 18 Nov 2018,false,false,false,,"haiiiii morning 🙆🏻",,,false,,,,,,,,,,,,,,,,,,,,159,78,780
1063873903347421185,https://twitter.com/Cindvia_JKT48/status/1063873903347421185,2:17 AM - 18 Nov 2018,false,false,false,,"bertemu di handshake event yaaa ❤️ ❤️ ❤️  siapa yang handshakeeee heheheh~",,,false,,,,,,,,,,,,,,,,,,,,45,58,551
1063859519250288640,https://twitter.com/Cindvia_JKT48/status/1063859519250288640,1:20 AM - 18 Nov 2018,false,false,false,,"semuanya terimakasih banyaaakk!!!!! besok cerita-cerita yaaa? okok? ❤️ ❤️ ❤️",,,false,,,,,,,,,,,,,,,,,,,,54,68,631
1063855494060695552,https://twitter.com/Cindvia_JKT48/status/1063855494060695552,1:04 AM - 18 Nov 2018,false,false,false,,"💗 💗 💗 💗",,,true,https://pbs.twimg.com/ext_tw_video_thumb/1063855241697718272/pu/img/crTO9T1YF3iuW9YD.jpg,,0,"",,,,,,,,,,,,,,,,128,608,1903
1063847852579807232,https://twitter.com/Cindvia_JKT48/status/1063847852579807232,12:34 AM - 18 Nov 2018,false,true,false,,"💗 💗 💗 💗",,,false,,,,,,,,,https://twitter.com/_JKT48TeamJ/status/1063828436458733571,_JKT48TeamJ,"https://pbs.twimg.com/media/DsN6TXmU8AANFBA.jpg","https://pbs.twimg.com/media/DsN6TXmU8AANFBA.jpg",,,,"","Cindvia_JKT48","","Congratulations to our queen! Tetaplah menjadi ratu idola yang menginspirasi di JKT48. So proud of youuuuuu! We love you! @Cindvia_JKT48  ",60,192,862
1063766430280146944,https://twitter.com/Cindvia_JKT48/status/1063766430280146944,7:10 PM - 17 Nov 2018,false,false,false,,"love!  💗",,,false,,,,,,,,,,,,,,,,,,,,107,88,750
1063623126263582727,https://twitter.com/Cindvia_JKT48/status/1063623126263582727,9:41 AM - 17 Nov 2018,false,false,false,,"yuk registrasi sekarang di halaman website UPME untuk live streaming event Pengumuman Hasil Pemilihan Member Single ke-20  ❤️ ❤️   ! buruan daftar yuk yuk heheh  😚   #JKT48UPME   #JKT48Pemilihan2018   #Wish   @UpmeOfficial","#JKT48UPME,#JKT48Pemilihan2018,#Wish","UpmeOfficial",false,,,,,,,,,,,,,,,,,,,,35,68,454
1063620925311016960,https://twitter.com/Cindvia_JKT48/status/1063620925311016960,9:32 AM - 17 Nov 2018,false,true,false,,"yuk nontoooon 💕 💕",,,false,,,,,,,,,https://twitter.com/officialJKT48/status/1062653303316602881,officialJKT48,"",,,,,"","","https://video.up-me.me/","[INFO] Registrasi di halaman website UPME untuk menyaksikan live streaming event Pengumuman Hasil Pemilihan Member Single ke-20 sudah bisa mendaftarkan 12 digit nomor telepon. Yuk, segera daftar supaya bisa nonton! video.up-me.me",26,37,352
1063592908194951168,https://twitter.com/Cindvia_JKT48/status/1063592908194951168,7:41 AM - 17 Nov 2018,false,false,false,,"good morninggggggg!  🙆🏻",,,false,,,,,,,,,,,,,,,,,,,,79,48,541
1063504653768286208,https://twitter.com/Cindvia_JKT48/status/1063504653768286208,1:50 AM - 17 Nov 2018,false,false,false,,"semangaaaat 💕 💕 💕",,,false,,,1,"https://pbs.twimg.com/media/DsJT02aV4AUb7gs.jpg","https://pbs.twimg.com/media/DsJT02aV4AUb7gs.jpg",,,,,,,,,,,,,,,67,200,953
1063504578329554944,https://twitter.com/Cindvia_JKT48/status/1063504578329554944,1:50 AM - 17 Nov 2018,false,false,false,,"selesai kegiatan hari ini  ❣️ ❣️ ❣️  hehehe~",,,false,,,,,,,,,,,,,,,,,,,,19,41,476
1063330981573087232,https://twitter.com/Cindvia_JKT48/status/1063330981573087232,2:20 PM - 16 Nov 2018,false,false,false,,"sedang apa sedang apa? ❣️",,,false,,,,,,,,,,,,,,,,,,,,73,39,454
1063330915051438080,https://twitter.com/Cindvia_JKT48/status/1063330915051438080,2:20 PM - 16 Nov 2018,false,false,false,,"ci kapan sampai lama sekali?",,,false,,,,,,,,,,,,,,,,,,,,20,23,326
1063277302530752512,https://twitter.com/Cindvia_JKT48/status/1063277302530752512,10:47 AM - 16 Nov 2018,false,false,false,,"hai hai hai hehehe 🙆🏻",,,false,,,,,,,,,,,,,,,,,,,,69,39,482
1063114409935945729,https://twitter.com/Cindvia_JKT48/status/1063114409935945729,12:00 AM - 16 Nov 2018,false,false,false,,"00.00 hehehe cindy-rella? 💗",,,false,,,,,,,,,,,,,,,,,,,,47,41,457
1063113797789876224,https://twitter.com/Cindvia_JKT48/status/1063113797789876224,11:57 PM - 15 Nov 2018,false,false,false,,"btw aku lapar tengah malam  😶",,,false,,,,,,,,,,,,,,,,,,,,48,40,425
1063113595842523137,https://twitter.com/Cindvia_JKT48/status/1063113595842523137,11:56 PM - 15 Nov 2018,false,false,false,,"gapapa, aku selalu terakhir~ terakhir dihatimu wuwuwu 💘",,,false,,,,,,,,,,,,,,,,,,,,35,41,419
1063113287032684544,https://twitter.com/Cindvia_JKT48/status/1063113287032684544,11:55 PM - 15 Nov 2018,false,false,false,,"CIII HAPPY BIRTHDAAAY 🎉 🎉 🎉  
gimana tadi voice note akuuu? terharu ngga? nangis ngga? heheheh~ wish you all the best ci, i love you, God bless you always! God loves you, He wants you to be succeed. He wants the best for you  ❤️ ❤️ ❤️  @Della_JKT48  ✨",,,false,,,,,,,,,,,,,,,,,,,,25,73,520
1063071978569969665,https://twitter.com/Cindvia_JKT48/status/1063071978569969665,9:11 PM - 15 Nov 2018,false,false,false,,"me, sedang bermalasan setelah produktif  💕 💕 💕",,,false,,,1,"https://pbs.twimg.com/media/DsDKTySU0AAFfxh.jpg","https://pbs.twimg.com/media/DsDKTySU0AAFfxh.jpg",,,,,,,,,,,,,,,185,274,1177
1063056997904375809,https://twitter.com/Cindvia_JKT48/status/1063056997904375809,8:11 PM - 15 Nov 2018,false,false,false,,"jump jump jump jump jump jump jump~  ✨",,,false,,,,,,,,,,,,,,,,,,,,41,39,407
1063056593510576128,https://twitter.com/Cindvia_JKT48/status/1063056593510576128,8:10 PM - 15 Nov 2018,false,false,false,,"ke theater ahhh~ wushhhh  🎉",,,false,,,,,,,,,,,,,,,,,,,,41,45,445
1063054778828128256,https://twitter.com/Cindvia_JKT48/status/1063054778828128256,8:03 PM - 15 Nov 2018,false,false,false,,"maksudnya sebentar lagi merayakan ehehe~  😛",,,false,,,,,,,,,,,,,,,,,,,,26,37,379
1063054636280508422,https://twitter.com/Cindvia_JKT48/status/1063054636280508422,8:02 PM - 15 Nov 2018,false,false,false,,"cie ada yang lagi merayakan ulang tahun di theater  😚",,,false,,,,,,,,,,,,,,,,,,,,27,42,397
1063041532142342146,https://twitter.com/Cindvia_JKT48/status/1063041532142342146,7:10 PM - 15 Nov 2018,false,true,false,,"wow keren sekali 😮 😮 😮",,,false,,,,,,,,,https://twitter.com/officialJKT48/status/1063037067133767680,officialJKT48,"https://pbs.twimg.com/media/DsCqkhyUUAAUbKM.jpg","https://pbs.twimg.com/media/DsCqkhyUUAAUbKM.jpg",,,,"","","https://jkt48.com/news/detail/id/1024","[NEWS] Pengumuman Terkait Penjualan Jersey Baseball Spesial Edisi Pemilihan Member Single Ke-20 JKT48 jkt48.com/news/detail/id ",26,44,357
1063041465247387648,https://twitter.com/Cindvia_JKT48/status/1063041465247387648,7:10 PM - 15 Nov 2018,false,false,false,,"hari ini produktif sekali, saya senanggg~~  ❣️ ❣️",,,false,,,,,,,,,,,,,,,,,,,,32,38,395
1063016521767604224,https://twitter.com/Cindvia_JKT48/status/1063016521767604224,5:31 PM - 15 Nov 2018,false,false,false,,"haihaihaihaihaihaihai",,,false,,,,,,,,,,,,,,,,,,,,76,44,451
1062963177405566976,https://twitter.com/Cindvia_JKT48/status/1062963177405566976,1:59 PM - 15 Nov 2018,false,false,false,,"no",,,false,,,,,,,,,,,,,,,,,,,,31,28,274
1062884499745165312,https://twitter.com/Cindvia_JKT48/status/1062884499745165312,8:46 AM - 15 Nov 2018,false,false,false,,"have a goooood daaay! 😙",,,false,,,,,,,,,,,,,,,,,,,,55,44,462
1062803598940110848,https://twitter.com/Cindvia_JKT48/status/1062803598940110848,3:24 AM - 15 Nov 2018,false,false,false,,"halo akuu terbanguuun~~~  😮 😮",,,false,,,,,,,,,,,,,,,,,,,,64,48,466
1062752655196344320,https://twitter.com/Cindvia_JKT48/status/1062752655196344320,12:02 AM - 15 Nov 2018,false,false,false,,"hbd adalah  #Wish   ☺️","#Wish",,false,,,,,,,,,,,,,,,,,,,,30,41,336
1062752175103700992,https://twitter.com/Cindvia_JKT48/status/1062752175103700992,12:00 AM - 15 Nov 2018,false,false,false,,"hbd",,,false,,,,,,,,,,,,,,,,,,,,41,57,375
1062752019579002880,https://twitter.com/Cindvia_JKT48/status/1062752019579002880,12:00 AM - 15 Nov 2018,false,false,false,,"00.00 goodnight ❤️ 
i love youuu guys 💕",,,false,,,,,,,,,,,,,,,,,,,,38,44,409
1062741454286610432,https://twitter.com/Cindvia_JKT48/status/1062741454286610432,11:18 PM - 14 Nov 2018,false,false,false,,"Yogyakarta ❤️ 
tadi aku sudah mam juga di dalam kereta wuwuwuwu~ enaaakk  😚",,,false,,,1,"https://pbs.twimg.com/media/Dr-diwuUcAYsoQb.jpg","https://pbs.twimg.com/media/Dr-diwuUcAYsoQb.jpg",,,,,,,,,,,,,,,83,248,1043
1062740020547608576,https://twitter.com/Cindvia_JKT48/status/1062740020547608576,11:12 PM - 14 Nov 2018,false,false,false,,"y",,,false,,,,,,,,,,,,,,,,,,,,19,23,233
1062739969171582976,https://twitter.com/Cindvia_JKT48/status/1062739969171582976,11:12 PM - 14 Nov 2018,false,false,false,,"11.11  ✨",,,false,,,,,,,,,,,,,,,,,,,,38,37,349
1062724930301702144,https://twitter.com/Cindvia_JKT48/status/1062724930301702144,10:12 PM - 14 Nov 2018,false,false,false,,"#Wish   💘 💘 💘","#Wish",,true,https://pbs.twimg.com/ext_tw_video_thumb/1062724856968470528/pu/img/y2XV4KXo7HMJgNbj.jpg,,0,"",,,,,,,,,,,,,,,,45,184,735
1062711057045581824,https://twitter.com/Cindvia_JKT48/status/1062711057045581824,9:17 PM - 14 Nov 2018,false,false,false,,"okaaay kalau gitu, jangan lupa jaga kesehatan ya, jangan bobo larut malam, jangan bandell heheheheh~ supaya bisa datang ke Jogja nantiiii  😙 😛 😝  loveeeee 💗   #Wish","#Wish",,false,,,,,,,,,,,,,,,,,,,,46,57,418
1062709926898749440,https://twitter.com/Cindvia_JKT48/status/1062709926898749440,9:12 PM - 14 Nov 2018,false,false,false,,"dan tentunya, pada masa-masa menuju pengumuman ini, akupun akan terus semangat! semangatku tidak akan kalah dengan semangat kalian~  😙 💗 
apapun yang terjadi, harus terus semangat ya!! aku juga semangaaat  🙋🏻 🙋🏻   #Wish  (3)","#Wish",,false,,,,,,,,,,,,,,,,,,,,25,44,256
1062709449586950147,https://twitter.com/Cindvia_JKT48/status/1062709449586950147,9:10 PM - 14 Nov 2018,false,false,false,,"sekarang waktunya sudah tinggal beberapa jam lagi... semoga kerja keras dan usaha yang dilewati selama setahun ini bisa menjadi perwujudan  #Wish  yang terbaik untuk kita semua~  🙏🏻 🙏🏻 🙏🏻 💘  (2)","#Wish",,false,,,,,,,,,,,,,,,,,,,,23,47,255
1062708919074643968,https://twitter.com/Cindvia_JKT48/status/1062708919074643968,9:08 PM - 14 Nov 2018,false,false,false,,"tidak terasa masa voting akan segera berakhir... selama setahun belakangan ini, kalian semua sudah berusaha keras untuk mendukung aku selalu~
dari lubuk hati aku yang paling dalam, aku sangat sangat sangat berterimakasih ❤️ ❤️ ❤️   #Wish  (1)","#Wish",,false,,,,,,,,,,,,,,,,,,,,41,85,558
1062688972474728454,https://twitter.com/Cindvia_JKT48/status/1062688972474728454,7:49 PM - 14 Nov 2018,false,false,false,,"sekarang lagi di stasiuuunn mau kemana hayooo~",,,false,,,,,,,,,,,,,,,,,,,,70,44,459
1062688930955354114,https://twitter.com/Cindvia_JKT48/status/1062688930955354114,7:49 PM - 14 Nov 2018,false,false,false,,"harus sabar dan semangat  😘",,,false,,,,,,,,,,,,,,,,,,,,37,38,368
1062688881227624450,https://twitter.com/Cindvia_JKT48/status/1062688881227624450,7:49 PM - 14 Nov 2018,false,false,false,,"hari ini pergi membenarkan laptop ku :((( tapi tidak apa-apaa~~~",,,false,,,,,,,,,,,,,,,,,,,,38,45,407
1062656568297046016,https://twitter.com/Cindvia_JKT48/status/1062656568297046016,5:40 PM - 14 Nov 2018,false,true,false,,"❤️ ❤️ ❤️ ❤️",,,false,,,,,,,,,https://twitter.com/officialJKT48/status/1062618504786935808,officialJKT48,"",,,,,"","","","Halo teman-teman! Kami ingin mengingatkan bahwa hari ini merupakan hari terakhir untuk menggunakan hak voting kamu untuk Pemilihan Member Single ke-20 di jam 23:59 WIB nanti. Jangan sampai mepet ya, karena untuk menghindari hal-hal yang tidak diinginkan.",30,36,365
1062610400322056192,https://twitter.com/Cindvia_JKT48/status/1062610400322056192,2:37 PM - 14 Nov 2018,false,false,false,,"hari terakhir voting untuk ssk 2018 🙆🏻   #Wish 💕 
semangat ya semuaa ✨","#Wish",,false,,,,,,,,,,,,,,,,,,,,58,39,455
1062548122037964800,https://twitter.com/Cindvia_JKT48/status/1062548122037964800,10:29 AM - 14 Nov 2018,false,false,false,,"hai hai hai hai, miss me? 💕",,,false,,,,,,,,,,,,,,,,,,,,99,45,517
